relative_path,mean_mad
mad/20181121_depthmap_1619_0085_no_mad_M4_FinalMeasurability.tif,0.874755
mad/20181121_depthmap_1876_0004_no_mad_M4_FinalMeasurability.tif,0.149193
mad/20181121_depthmap_1025_0258_no_mad_M4_FinalMeasurability.tif,0.932746
mad/20181121_depthmap_0933_0285_no_mad_M4_FinalMeasurability.tif,0.148202
mad/20181121_depthmap_0104_0532_no_mad_M4_FinalMeasurability.tif,0.645709
mad/20181121_depthmap_0092_0536_no_mad_M4_FinalMeasurability.tif,0.193365
mad/20181121_depthmap_0467_0425_no_mad_M4_FinalMeasurability.tif,0.80175
mad/20181121_depthmap_0246_0490_no_mad_M4_FinalMeasurability.tif,0.951007
mad/20181121_depthmap_0022_0557_no_mad_M4_FinalMeasurability.tif,0.00501162
mad/20181121_depthmap_0670_0364_no_mad_M4_FinalMeasurability.tif,0.705126
mad/20181121_depthmap_0373_0452_no_mad_M4_FinalMeasurability.tif,0.838023
mad/20181121_depthmap_1148_0222_no_mad_M4_FinalMeasurability.tif,0.923926
mad/20181121_depthmap_0960_0278_no_mad_M4_FinalMeasurability.tif,0.910939
mad/20181121_depthmap_1323_0170_no_mad_M4_FinalMeasurability.tif,0.892994
mad/20181121_depthmap_0017_0559_no_mad_M4_FinalMeasurability.tif,0.0542468
mad/20181121_depthmap_0210_0501_no_mad_M4_FinalMeasurability.tif,0.92059
mad/20181121_depthmap_1878_0008_no_mad_M4_FinalMeasurability.tif,0.824256
mad/20181121_depthmap_0418_0439_no_mad_M4_FinalMeasurability.tif,0.311932
mad/20181121_depthmap_0567_0394_no_mad_M4_FinalMeasurability.tif,0.845699
mad/20181121_depthmap_0704_0354_no_mad_M4_FinalMeasurability.tif,0.782295
mad/20181121_depthmap_0029_0555_no_mad_M4_FinalMeasurability.tif,0.0253638
mad/20181121_depthmap_0137_0523_no_mad_M4_FinalMeasurability.tif,0.808414
mad/20181121_depthmap_1187_0210_no_mad_M4_FinalMeasurability.tif,0.956446
mad/20181121_depthmap_1689_0065_no_mad_M4_FinalMeasurability.tif,0.92989
mad/20181121_depthmap_1400_0149_no_mad_M4_FinalMeasurability.tif,0.923642
mad/20181121_depthmap_0977_0273_no_mad_M4_FinalMeasurability.tif,0.908614
mad/20181121_depthmap_1859_0016_no_mad_M4_FinalMeasurability.tif,0.708223
mad/20181121_depthmap_1323_0171_no_mad_M4_FinalMeasurability.tif,0.882805
mad/20181121_depthmap_0667_0364_no_mad_M4_FinalMeasurability.tif,0.954435
mad/20181121_depthmap_1180_0212_no_mad_M4_FinalMeasurability.tif,0.959861
mad/20181121_depthmap_1725_0054_no_mad_M4_FinalMeasurability.tif,0.940242
mad/20181121_depthmap_0383_0449_no_mad_M4_FinalMeasurability.tif,0.795235
mad/20181121_depthmap_1342_0165_no_mad_M4_FinalMeasurability.tif,0.950088
mad/20181121_depthmap_0113_0530_no_mad_M4_FinalMeasurability.tif,0.779456
mad/20181121_depthmap_1657_0074_no_mad_M4_FinalMeasurability.tif,0.934585
mad/20181121_depthmap_0809_0322_no_mad_M4_FinalMeasurability.tif,0.948044
mad/20181121_depthmap_0930_0286_no_mad_M4_FinalMeasurability.tif,0.327848
mad/20181121_depthmap_0371_0453_no_mad_M4_FinalMeasurability.tif,0.960159
mad/20181121_depthmap_1369_0157_no_mad_M4_FinalMeasurability.tif,0.935345
mad/20181121_depthmap_1332_0168_no_mad_M4_FinalMeasurability.tif,0.937054
mad/20181121_depthmap_0733_0345_no_mad_M4_FinalMeasurability.tif,0.893039
mad/20181121_depthmap_0501_0414_no_mad_M4_FinalMeasurability.tif,0.878045
mad/20181121_depthmap_1871_0001_no_mad_M4_FinalMeasurability.tif,0.537571
mad/20181121_depthmap_1174_0214_no_mad_M4_FinalMeasurability.tif,0.954479
mad/20181121_depthmap_1769_0041_no_mad_M4_FinalMeasurability.tif,0.858018
mad/20181121_depthmap_1646_0077_no_mad_M4_FinalMeasurability.tif,0.944897
mad/20181121_depthmap_0591_0388_no_mad_M4_FinalMeasurability.tif,0.887455
mad/20181121_depthmap_1683_0067_no_mad_M4_FinalMeasurability.tif,0.884282
mad/20181121_depthmap_0738_0344_no_mad_M4_FinalMeasurability.tif,0.912607
mad/20181121_depthmap_1126_0229_no_mad_M4_FinalMeasurability.tif,0.843
mad/20181121_depthmap_0031_0554_no_mad_M4_FinalMeasurability.tif,0.587048
mad/20181121_depthmap_0610_0381_no_mad_M4_FinalMeasurability.tif,0.919328
mad/20181121_depthmap_0705_0354_no_mad_M4_FinalMeasurability.tif,0.509507
mad/20181121_depthmap_0333_0464_no_mad_M4_FinalMeasurability.tif,0.907478
mad/20181121_depthmap_0037_0553_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1755_0046_no_mad_M4_FinalMeasurability.tif,0.901816
mad/20181121_depthmap_0250_0490_no_mad_M4_FinalMeasurability.tif,0.907596
mad/20181121_depthmap_0408_0443_no_mad_M4_FinalMeasurability.tif,0.353177
mad/20181121_depthmap_0602_0384_no_mad_M4_FinalMeasurability.tif,0.917516
mad/20181121_depthmap_1374_0155_no_mad_M4_FinalMeasurability.tif,0.878766
mad/20181121_depthmap_1605_0088_no_mad_M4_FinalMeasurability.tif,0.873028
mad/20181121_depthmap_1667_0071_no_mad_M4_FinalMeasurability.tif,0.930042
mad/20181121_depthmap_1010_0263_no_mad_M4_FinalMeasurability.tif,0.800152
mad/20181121_depthmap_0874_0303_no_mad_M4_FinalMeasurability.tif,0.955567
mad/20181121_depthmap_0884_0300_no_mad_M4_FinalMeasurability.tif,0.373678
mad/20181121_depthmap_0281_0480_no_mad_M4_FinalMeasurability.tif,0.865185
mad/20181121_depthmap_0390_0447_no_mad_M4_FinalMeasurability.tif,0.925557
mad/20181121_depthmap_0807_0323_no_mad_M4_FinalMeasurability.tif,0.920488
mad/20181121_depthmap_1015_0261_no_mad_M4_FinalMeasurability.tif,0.938865
mad/20181121_depthmap_0755_0338_no_mad_M4_FinalMeasurability.tif,0.921088
mad/20181121_depthmap_0096_0535_no_mad_M4_FinalMeasurability.tif,0.0303345
mad/20181121_depthmap_0351_0459_no_mad_M4_FinalMeasurability.tif,0.954051
mad/20181121_depthmap_0428_0437_no_mad_M4_FinalMeasurability.tif,0.955494
mad/20181121_depthmap_0652_0369_no_mad_M4_FinalMeasurability.tif,0.44778
mad/20181121_depthmap_0905_0294_no_mad_M4_FinalMeasurability.tif,0.0161734
mad/20181121_depthmap_1381_0153_no_mad_M4_FinalMeasurability.tif,0.915084
mad/20181121_depthmap_1392_0151_no_mad_M4_FinalMeasurability.tif,0.762624
mad/20181121_depthmap_1811_0029_no_mad_M4_FinalMeasurability.tif,0.66748
mad/20181121_depthmap_1538_0108_no_mad_M4_FinalMeasurability.tif,0.943764
mad/20181121_depthmap_1341_0166_no_mad_M4_FinalMeasurability.tif,0.882344
mad/20181121_depthmap_0389_0447_no_mad_M4_FinalMeasurability.tif,0.883969
mad/20181121_depthmap_0921_0289_no_mad_M4_FinalMeasurability.tif,0.544748
mad/20181121_depthmap_1032_0256_no_mad_M4_FinalMeasurability.tif,0.956071
mad/20181121_depthmap_1160_0219_no_mad_M4_FinalMeasurability.tif,0.8814
mad/20181121_depthmap_0066_0545_no_mad_M4_FinalMeasurability.tif,0.604695
mad/20181121_depthmap_1865_0006_no_mad_M4_FinalMeasurability.tif,0.847516
mad/20181121_depthmap_0953_0279_no_mad_M4_FinalMeasurability.tif,0.95096
mad/20181121_depthmap_1828_0025_no_mad_M4_FinalMeasurability.tif,0.913279
mad/20181121_depthmap_0892_0297_no_mad_M4_FinalMeasurability.tif,0.0186339
mad/20181121_depthmap_0610_0382_no_mad_M4_FinalMeasurability.tif,0.90226
mad/20181121_depthmap_1558_0103_no_mad_M4_FinalMeasurability.tif,0.855547
mad/20181121_depthmap_0944_0283_no_mad_M4_FinalMeasurability.tif,0.263643
mad/20181121_depthmap_0446_0432_no_mad_M4_FinalMeasurability.tif,0.042637
mad/20181121_depthmap_1383_0153_no_mad_M4_FinalMeasurability.tif,0.939628
mad/20181121_depthmap_1149_0222_no_mad_M4_FinalMeasurability.tif,0.748069
mad/20181121_depthmap_0481_0421_no_mad_M4_FinalMeasurability.tif,0.803249
mad/20181121_depthmap_0359_0456_no_mad_M4_FinalMeasurability.tif,0.914765
mad/20181121_depthmap_0369_0453_no_mad_M4_FinalMeasurability.tif,0.917084
mad/20181121_depthmap_0462_0427_no_mad_M4_FinalMeasurability.tif,0.73101
mad/20181121_depthmap_0320_0469_no_mad_M4_FinalMeasurability.tif,0.785531
mad/20181121_depthmap_0482_0420_no_mad_M4_FinalMeasurability.tif,0.950199
mad/20181121_depthmap_0414_0440_no_mad_M4_FinalMeasurability.tif,0.880742
mad/20181121_depthmap_1531_0110_no_mad_M4_FinalMeasurability.tif,0.846988
mad/20181121_depthmap_1481_0125_no_mad_M4_FinalMeasurability.tif,0.871409
mad/20181121_depthmap_1318_0173_no_mad_M4_FinalMeasurability.tif,0.940024
mad/20181121_depthmap_0660_0367_no_mad_M4_FinalMeasurability.tif,0.581728
mad/20181121_depthmap_0762_0337_no_mad_M4_FinalMeasurability.tif,0.479189
mad/20181121_depthmap_1589_0094_no_mad_M4_FinalMeasurability.tif,0.711147
mad/20181121_depthmap_1243_0194_no_mad_M4_FinalMeasurability.tif,0.93832
mad/20181121_depthmap_1280_0184_no_mad_M4_FinalMeasurability.tif,0.939312
mad/20181121_depthmap_0980_0271_no_mad_M4_FinalMeasurability.tif,0.950525
mad/20181121_depthmap_0245_0491_no_mad_M4_FinalMeasurability.tif,0.603149
mad/20181121_depthmap_0336_0464_no_mad_M4_FinalMeasurability.tif,0.880406
mad/20181121_depthmap_0062_0546_no_mad_M4_FinalMeasurability.tif,0.177085
mad/20181121_depthmap_0993_0267_no_mad_M4_FinalMeasurability.tif,0.909737
mad/20181121_depthmap_0531_0405_no_mad_M4_FinalMeasurability.tif,0.92783
mad/20181121_depthmap_1077_0243_no_mad_M4_FinalMeasurability.tif,0.848202
mad/20181121_depthmap_0787_0328_no_mad_M4_FinalMeasurability.tif,0.917778
mad/20181121_depthmap_0187_0508_no_mad_M4_FinalMeasurability.tif,0.949422
mad/20181121_depthmap_1220_0200_no_mad_M4_FinalMeasurability.tif,0.929646
mad/20181121_depthmap_1714_0057_no_mad_M4_FinalMeasurability.tif,0.935351
mad/20181121_depthmap_0897_0296_no_mad_M4_FinalMeasurability.tif,0.00627454
mad/20181121_depthmap_0792_0327_no_mad_M4_FinalMeasurability.tif,0.947427
mad/20181121_depthmap_1497_0121_no_mad_M4_FinalMeasurability.tif,0.516064
mad/20181121_depthmap_0638_0373_no_mad_M4_FinalMeasurability.tif,0.229319
mad/20181121_depthmap_0398_0445_no_mad_M4_FinalMeasurability.tif,0.953843
mad/20181121_depthmap_0575_0392_no_mad_M4_FinalMeasurability.tif,0.883503
mad/20181121_depthmap_0394_0447_no_mad_M4_FinalMeasurability.tif,0.904167
mad/20181121_depthmap_1739_0050_no_mad_M4_FinalMeasurability.tif,0.93914
mad/20181121_depthmap_0893_0298_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0196_0506_no_mad_M4_FinalMeasurability.tif,0.375667
mad/20181121_depthmap_0501_0415_no_mad_M4_FinalMeasurability.tif,0.841038
mad/20181121_depthmap_0250_0489_no_mad_M4_FinalMeasurability.tif,0.951711
mad/20181121_depthmap_0765_0335_no_mad_M4_FinalMeasurability.tif,0.00110857
mad/20181121_depthmap_1308_0175_no_mad_M4_FinalMeasurability.tif,0.953057
mad/20181121_depthmap_1733_0052_no_mad_M4_FinalMeasurability.tif,0.529208
mad/20181121_depthmap_1690_0064_no_mad_M4_FinalMeasurability.tif,0.927838
mad/20181121_depthmap_1542_0107_no_mad_M4_FinalMeasurability.tif,0.925155
mad/20181121_depthmap_1869_0002_no_mad_M4_FinalMeasurability.tif,0.240345
mad/20181121_depthmap_1007_0263_no_mad_M4_FinalMeasurability.tif,0.935485
mad/20181121_depthmap_1211_0204_no_mad_M4_FinalMeasurability.tif,0.910519
mad/20181121_depthmap_1682_0066_no_mad_M4_FinalMeasurability.tif,0.918199
mad/20181121_depthmap_1731_0052_no_mad_M4_FinalMeasurability.tif,0.950875
mad/20181121_depthmap_0105_0533_no_mad_M4_FinalMeasurability.tif,0.86774
mad/20181121_depthmap_1069_0245_no_mad_M4_FinalMeasurability.tif,0.956159
mad/20181121_depthmap_0195_0505_no_mad_M4_FinalMeasurability.tif,0.926566
mad/20181121_depthmap_1042_0253_no_mad_M4_FinalMeasurability.tif,0.954341
mad/20181121_depthmap_1317_0173_no_mad_M4_FinalMeasurability.tif,0.730525
mad/20181121_depthmap_0933_0286_no_mad_M4_FinalMeasurability.tif,0.380518
mad/20181121_depthmap_1579_0096_no_mad_M4_FinalMeasurability.tif,0.939066
mad/20181121_depthmap_1407_0147_no_mad_M4_FinalMeasurability.tif,0.932221
mad/20181121_depthmap_1262_0189_no_mad_M4_FinalMeasurability.tif,0.912954
mad/20181121_depthmap_0577_0392_no_mad_M4_FinalMeasurability.tif,0.871913
mad/20181121_depthmap_1652_0076_no_mad_M4_FinalMeasurability.tif,0.838984
mad/20181121_depthmap_1466_0129_no_mad_M4_FinalMeasurability.tif,0.943853
mad/20181121_depthmap_0572_0393_no_mad_M4_FinalMeasurability.tif,0.88741
mad/20181121_depthmap_0259_0486_no_mad_M4_FinalMeasurability.tif,0.943077
mad/20181121_depthmap_0270_0483_no_mad_M4_FinalMeasurability.tif,0.959406
mad/20181121_depthmap_0218_0498_no_mad_M4_FinalMeasurability.tif,0.878199
mad/20181121_depthmap_1449_0134_no_mad_M4_FinalMeasurability.tif,0.949889
mad/20181121_depthmap_1127_0228_no_mad_M4_FinalMeasurability.tif,0.94363
mad/20181121_depthmap_0522_0409_no_mad_M4_FinalMeasurability.tif,0.269973
mad/20181121_depthmap_0321_0468_no_mad_M4_FinalMeasurability.tif,0.927652
mad/20181121_depthmap_1517_0115_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1497_0120_no_mad_M4_FinalMeasurability.tif,0.874526
mad/20181121_depthmap_1169_0216_no_mad_M4_FinalMeasurability.tif,0.786316
mad/20181121_depthmap_1331_0168_no_mad_M4_FinalMeasurability.tif,0.942866
mad/20181121_depthmap_1586_0094_no_mad_M4_FinalMeasurability.tif,0.952049
mad/20181121_depthmap_0048_0550_no_mad_M4_FinalMeasurability.tif,0.000393611
mad/20181121_depthmap_0966_0275_no_mad_M4_FinalMeasurability.tif,0.831597
mad/20181121_depthmap_1458_0132_no_mad_M4_FinalMeasurability.tif,0.840267
mad/20181121_depthmap_0372_0453_no_mad_M4_FinalMeasurability.tif,0.899035
mad/20181121_depthmap_1261_0189_no_mad_M4_FinalMeasurability.tif,0.79548
mad/20181121_depthmap_0883_0301_no_mad_M4_FinalMeasurability.tif,0.316634
mad/20181121_depthmap_1511_0117_no_mad_M4_FinalMeasurability.tif,0.602372
mad/20181121_depthmap_0366_0454_no_mad_M4_FinalMeasurability.tif,0.868909
mad/20181121_depthmap_1527_0111_no_mad_M4_FinalMeasurability.tif,0.870126
mad/20181121_depthmap_0714_0350_no_mad_M4_FinalMeasurability.tif,0.929126
mad/20181121_depthmap_0555_0398_no_mad_M4_FinalMeasurability.tif,0.825997
mad/20181121_depthmap_1780_0039_no_mad_M4_FinalMeasurability.tif,0.653965
mad/20181121_depthmap_1265_0187_no_mad_M4_FinalMeasurability.tif,0.925072
mad/20181121_depthmap_0950_0280_no_mad_M4_FinalMeasurability.tif,0.206498
mad/20181121_depthmap_0146_0520_no_mad_M4_FinalMeasurability.tif,0.79741
mad/20181121_depthmap_1232_0198_no_mad_M4_FinalMeasurability.tif,0.817106
mad/20181121_depthmap_1027_0258_no_mad_M4_FinalMeasurability.tif,0.936973
mad/20181121_depthmap_0686_0358_no_mad_M4_FinalMeasurability.tif,0.882029
mad/20181121_depthmap_0940_0283_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1759_0044_no_mad_M4_FinalMeasurability.tif,0.848075
mad/20181121_depthmap_0011_0561_no_mad_M4_FinalMeasurability.tif,0.155598
mad/20181121_depthmap_0224_0497_no_mad_M4_FinalMeasurability.tif,0.652167
mad/20181121_depthmap_1337_0167_no_mad_M4_FinalMeasurability.tif,0.81497
mad/20181121_depthmap_0806_0323_no_mad_M4_FinalMeasurability.tif,0.947524
mad/20181121_depthmap_1218_0202_no_mad_M4_FinalMeasurability.tif,0.670617
mad/20181121_depthmap_0025_0557_no_mad_M4_FinalMeasurability.tif,0.137461
mad/20181121_depthmap_0847_0311_no_mad_M4_FinalMeasurability.tif,0.318221
mad/20181121_depthmap_0384_0450_no_mad_M4_FinalMeasurability.tif,0.93857
mad/20181121_depthmap_1287_0182_no_mad_M4_FinalMeasurability.tif,0.566759
mad/20181121_depthmap_1325_0170_no_mad_M4_FinalMeasurability.tif,0.950926
mad/20181121_depthmap_0422_0438_no_mad_M4_FinalMeasurability.tif,0.9373
mad/20181121_depthmap_0904_0294_no_mad_M4_FinalMeasurability.tif,0.00407079
mad/20181121_depthmap_0538_0404_no_mad_M4_FinalMeasurability.tif,0.850929
mad/20181121_depthmap_0108_0532_no_mad_M4_FinalMeasurability.tif,0.950297
mad/20181121_depthmap_0594_0387_no_mad_M4_FinalMeasurability.tif,0.941208
mad/20181121_depthmap_1606_0089_no_mad_M4_FinalMeasurability.tif,0.873377
mad/20181121_depthmap_1291_0181_no_mad_M4_FinalMeasurability.tif,0.70527
mad/20181121_depthmap_1649_0076_no_mad_M4_FinalMeasurability.tif,0.946747
mad/20181121_depthmap_1862_0014_no_mad_M4_FinalMeasurability.tif,0.838695
mad/20181121_depthmap_0571_0393_no_mad_M4_FinalMeasurability.tif,0.942558
mad/20181121_depthmap_0987_0270_no_mad_M4_FinalMeasurability.tif,0.256472
mad/20181121_depthmap_0906_0294_no_mad_M4_FinalMeasurability.tif,0.324217
mad/20181121_depthmap_0454_0428_no_mad_M4_FinalMeasurability.tif,0.0887749
mad/20181121_depthmap_0433_0435_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1041_0254_no_mad_M4_FinalMeasurability.tif,0.645485
mad/20181121_depthmap_0747_0341_no_mad_M4_FinalMeasurability.tif,0.385949
mad/20181121_depthmap_0668_0364_no_mad_M4_FinalMeasurability.tif,0.960719
mad/20181121_depthmap_0541_0402_no_mad_M4_FinalMeasurability.tif,0.855725
mad/20181121_depthmap_0941_0284_no_mad_M4_FinalMeasurability.tif,0.740131
mad/20181121_depthmap_0220_0498_no_mad_M4_FinalMeasurability.tif,0.889664
mad/20181121_depthmap_0862_0306_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1066_0246_no_mad_M4_FinalMeasurability.tif,0.952215
mad/20181121_depthmap_0573_0393_no_mad_M4_FinalMeasurability.tif,0.849968
mad/20181121_depthmap_1718_0056_no_mad_M4_FinalMeasurability.tif,0.949663
mad/20181121_depthmap_0010_0560_no_mad_M4_FinalMeasurability.tif,0.122506
mad/20181121_depthmap_1843_0020_no_mad_M4_FinalMeasurability.tif,0.945713
mad/20181121_depthmap_0097_0535_no_mad_M4_FinalMeasurability.tif,0.0398959
mad/20181121_depthmap_0886_0300_no_mad_M4_FinalMeasurability.tif,0.537907
mad/20181121_depthmap_1106_0235_no_mad_M4_FinalMeasurability.tif,0.946573
mad/20181121_depthmap_0653_0369_no_mad_M4_FinalMeasurability.tif,0.816246
mad/20181121_depthmap_1513_0116_no_mad_M4_FinalMeasurability.tif,0.0447513
mad/20181121_depthmap_1768_0042_no_mad_M4_FinalMeasurability.tif,0.92243
mad/20181121_depthmap_1823_0026_no_mad_M4_FinalMeasurability.tif,0.0685196
mad/20181121_depthmap_1103_0235_no_mad_M4_FinalMeasurability.tif,0.924735
mad/20181121_depthmap_0688_0358_no_mad_M4_FinalMeasurability.tif,0.93388
mad/20181121_depthmap_0345_0461_no_mad_M4_FinalMeasurability.tif,0.952159
mad/20181121_depthmap_0842_0312_no_mad_M4_FinalMeasurability.tif,0.00174129
mad/20181121_depthmap_1713_0058_no_mad_M4_FinalMeasurability.tif,0.889056
mad/20181121_depthmap_0393_0447_no_mad_M4_FinalMeasurability.tif,0.843207
mad/20181121_depthmap_0028_0556_no_mad_M4_FinalMeasurability.tif,0.0134112
mad/20181121_depthmap_1297_0178_no_mad_M4_FinalMeasurability.tif,0.924974
mad/20181121_depthmap_0050_0549_no_mad_M4_FinalMeasurability.tif,0.175085
mad/20181121_depthmap_0767_0335_no_mad_M4_FinalMeasurability.tif,0.0438653
mad/20181121_depthmap_0283_0480_no_mad_M4_FinalMeasurability.tif,0.949776
mad/20181121_depthmap_0544_0402_no_mad_M4_FinalMeasurability.tif,0.921855
mad/20181121_depthmap_1410_0145_no_mad_M4_FinalMeasurability.tif,0.943437
mad/20181121_depthmap_1429_0140_no_mad_M4_FinalMeasurability.tif,0.902679
mad/20181121_depthmap_0420_0439_no_mad_M4_FinalMeasurability.tif,0.951615
mad/20181121_depthmap_1001_0265_no_mad_M4_FinalMeasurability.tif,0.92611
mad/20181121_depthmap_0357_0457_no_mad_M4_FinalMeasurability.tif,0.943933
mad/20181121_depthmap_0728_0346_no_mad_M4_FinalMeasurability.tif,0.95717
mad/20181121_depthmap_0793_0327_no_mad_M4_FinalMeasurability.tif,0.935673
mad/20181121_depthmap_0173_0512_no_mad_M4_FinalMeasurability.tif,0.926014
mad/20181121_depthmap_0094_0536_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1492_0122_no_mad_M4_FinalMeasurability.tif,0.920222
mad/20181121_depthmap_1834_0023_no_mad_M4_FinalMeasurability.tif,0.931046
mad/20181121_depthmap_1828_0024_no_mad_M4_FinalMeasurability.tif,0.945699
mad/20181121_depthmap_0685_0360_no_mad_M4_FinalMeasurability.tif,0.892705
mad/20181121_depthmap_0081_0540_no_mad_M4_FinalMeasurability.tif,7.26959E-05
mad/20181121_depthmap_0510_0412_no_mad_M4_FinalMeasurability.tif,0.813548
mad/20181121_depthmap_1379_0154_no_mad_M4_FinalMeasurability.tif,0.936654
mad/20181121_depthmap_0127_0525_no_mad_M4_FinalMeasurability.tif,0.854018
mad/20181121_depthmap_1605_0089_no_mad_M4_FinalMeasurability.tif,0.773693
mad/20181121_depthmap_1468_0129_no_mad_M4_FinalMeasurability.tif,0.870482
mad/20181121_depthmap_0558_0397_no_mad_M4_FinalMeasurability.tif,0.794679
mad/20181121_depthmap_1572_0098_no_mad_M4_FinalMeasurability.tif,0.81008
mad/20181121_depthmap_0367_0455_no_mad_M4_FinalMeasurability.tif,0.900631
mad/20181121_depthmap_1120_0230_no_mad_M4_FinalMeasurability.tif,0.937015
mad/20181121_depthmap_1387_0152_no_mad_M4_FinalMeasurability.tif,0.935429
mad/20181121_depthmap_0499_0415_no_mad_M4_FinalMeasurability.tif,0.946619
mad/20181121_depthmap_0601_0385_no_mad_M4_FinalMeasurability.tif,0.90664
mad/20181121_depthmap_0312_0471_no_mad_M4_FinalMeasurability.tif,0.93737
mad/20181121_depthmap_0172_0512_no_mad_M4_FinalMeasurability.tif,0.927223
mad/20181121_depthmap_0052_0548_no_mad_M4_FinalMeasurability.tif,0.429273
mad/20181121_depthmap_0813_0321_no_mad_M4_FinalMeasurability.tif,0.00712049
mad/20181121_depthmap_0474_0422_no_mad_M4_FinalMeasurability.tif,0.747854
mad/20181121_depthmap_0970_0274_no_mad_M4_FinalMeasurability.tif,0.953102
mad/20181121_depthmap_0855_0309_no_mad_M4_FinalMeasurability.tif,0.866234
mad/20181121_depthmap_1547_0106_no_mad_M4_FinalMeasurability.tif,0.913942
mad/20181121_depthmap_1266_0188_no_mad_M4_FinalMeasurability.tif,0.938269
mad/20181121_depthmap_1328_0169_no_mad_M4_FinalMeasurability.tif,0.944979
mad/20181121_depthmap_0542_0402_no_mad_M4_FinalMeasurability.tif,0.931096
mad/20181121_depthmap_0987_0269_no_mad_M4_FinalMeasurability.tif,0.0510039
mad/20181121_depthmap_0771_0333_no_mad_M4_FinalMeasurability.tif,0.896967
mad/20181121_depthmap_1784_0037_no_mad_M4_FinalMeasurability.tif,0.537188
mad/20181121_depthmap_1017_0260_no_mad_M4_FinalMeasurability.tif,0.947818
mad/20181121_depthmap_1827_0025_no_mad_M4_FinalMeasurability.tif,0.665417
mad/20181121_depthmap_0299_0475_no_mad_M4_FinalMeasurability.tif,0.948297
mad/20181121_depthmap_1254_0190_no_mad_M4_FinalMeasurability.tif,0.874352
mad/20181121_depthmap_1164_0217_no_mad_M4_FinalMeasurability.tif,0.244584
mad/20181121_depthmap_0711_0352_no_mad_M4_FinalMeasurability.tif,0.908344
mad/20181121_depthmap_0937_0284_no_mad_M4_FinalMeasurability.tif,0.0149739
mad/20181121_depthmap_1812_0029_no_mad_M4_FinalMeasurability.tif,0.0470411
mad/20181121_depthmap_0815_0320_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0830_0316_no_mad_M4_FinalMeasurability.tif,0.358665
mad/20181121_depthmap_0505_0413_no_mad_M4_FinalMeasurability.tif,0.458456
mad/20181121_depthmap_0235_0493_no_mad_M4_FinalMeasurability.tif,0.805236
mad/20181121_depthmap_1233_0197_no_mad_M4_FinalMeasurability.tif,0.944548
mad/20181121_depthmap_1037_0255_no_mad_M4_FinalMeasurability.tif,0.898031
mad/20181121_depthmap_1292_0180_no_mad_M4_FinalMeasurability.tif,0.942066
mad/20181121_depthmap_1729_0054_no_mad_M4_FinalMeasurability.tif,0.921681
mad/20181121_depthmap_0942_0282_no_mad_M4_FinalMeasurability.tif,0.141992
mad/20181121_depthmap_0311_0471_no_mad_M4_FinalMeasurability.tif,0.877998
mad/20181121_depthmap_0856_0309_no_mad_M4_FinalMeasurability.tif,0.872758
mad/20181121_depthmap_1722_0056_no_mad_M4_FinalMeasurability.tif,0.906075
mad/20181121_depthmap_0919_0290_no_mad_M4_FinalMeasurability.tif,0.54933
mad/20181121_depthmap_0226_0496_no_mad_M4_FinalMeasurability.tif,0.62418
mad/20181121_depthmap_0143_0520_no_mad_M4_FinalMeasurability.tif,0.866015
mad/20181121_depthmap_1345_0165_no_mad_M4_FinalMeasurability.tif,0.891251
mad/20181121_depthmap_1136_0226_no_mad_M4_FinalMeasurability.tif,0.900709
mad/20181121_depthmap_0637_0373_no_mad_M4_FinalMeasurability.tif,0.086403
mad/20181121_depthmap_0011_0560_no_mad_M4_FinalMeasurability.tif,0.17913
mad/20181121_depthmap_1024_0259_no_mad_M4_FinalMeasurability.tif,0.75688
mad/20181121_depthmap_0886_0299_no_mad_M4_FinalMeasurability.tif,0.762663
mad/20181121_depthmap_0502_0415_no_mad_M4_FinalMeasurability.tif,0.788842
mad/20181121_depthmap_1163_0218_no_mad_M4_FinalMeasurability.tif,0.631793
mad/20181121_depthmap_1800_0032_no_mad_M4_FinalMeasurability.tif,0.957405
mad/20181121_depthmap_1020_0259_no_mad_M4_FinalMeasurability.tif,0.75428
mad/20181121_depthmap_1793_0034_no_mad_M4_FinalMeasurability.tif,0.618637
mad/20181121_depthmap_0162_0515_no_mad_M4_FinalMeasurability.tif,0.0318375
mad/20181121_depthmap_0864_0306_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0018_0559_no_mad_M4_FinalMeasurability.tif,0.000228677
mad/20181121_depthmap_0006_0562_no_mad_M4_FinalMeasurability.tif,0.333411
mad/20181121_depthmap_0249_0489_no_mad_M4_FinalMeasurability.tif,0.855117
mad/20181121_depthmap_1454_0132_no_mad_M4_FinalMeasurability.tif,0.882304
mad/20181121_depthmap_1518_0115_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0687_0359_no_mad_M4_FinalMeasurability.tif,0.784747
