relative_path,mean_slope
./20181121_depthmap_0538_0403_no_r002_slo.tif,8.52127
./20181121_depthmap_1188_0210_no_r002_slo.tif,6.03124
./20181121_depthmap_0292_0477_no_r002_slo.tif,8.455
./20181121_depthmap_1769_0041_no_r002_slo.tif,7.87591
./20181121_depthmap_0861_0307_no_r002_slo.tif,20.2169
./20181121_depthmap_0193_0507_no_r002_slo.tif,9.04596
./20181121_depthmap_1865_0007_no_r002_slo.tif,9.36744
./20181121_depthmap_1347_0163_no_r002_slo.tif,11.1286
./20181121_depthmap_1206_0205_no_r002_slo.tif,7.10103
./20181121_depthmap_1106_0234_no_r002_slo.tif,7.36367
./20181121_depthmap_0016_0558_no_r002_slo.tif,26.9781
./20181121_depthmap_0453_0430_no_r002_slo.tif,15.9449
./20181121_depthmap_0781_0330_no_r002_slo.tif,9.98546
./20181121_depthmap_0887_0299_no_r002_slo.tif,7.85344
./20181121_depthmap_0680_0361_no_r002_slo.tif,11.1071
./20181121_depthmap_1599_0091_no_r002_slo.tif,8.68009
./20181121_depthmap_0566_0395_no_r002_slo.tif,9.23421
./20181121_depthmap_1543_0107_no_r002_slo.tif,8.07197
./20181121_depthmap_0141_0521_no_r002_slo.tif,7.03244
./20181121_depthmap_1159_0218_no_r002_slo.tif,8.17788
./20181121_depthmap_1467_0129_no_r002_slo.tif,7.53557
./20181121_depthmap_1575_0097_no_r002_slo.tif,8.76613
./20181121_depthmap_0251_0489_no_r002_slo.tif,8.03782
./20181121_depthmap_0135_0524_no_r002_slo.tif,8.60374
./20181121_depthmap_0255_0488_no_r002_slo.tif,9.24165
./20181121_depthmap_0607_0382_no_r002_slo.tif,8.2336
./20181121_depthmap_1456_0132_no_r002_slo.tif,6.5792
./20181121_depthmap_1580_0097_no_r002_slo.tif,8.38381
./20181121_depthmap_1317_0173_no_r002_slo.tif,8.76235
./20181121_depthmap_0416_0440_no_r002_slo.tif,9.95187
./20181121_depthmap_1181_0212_no_r002_slo.tif,6.19856
./20181121_depthmap_0476_0422_no_r002_slo.tif,7.67814
./20181121_depthmap_0827_0317_no_r002_slo.tif,9.80295
./20181121_depthmap_1495_0121_no_r002_slo.tif,8.04409
./20181121_depthmap_0673_0362_no_r002_slo.tif,8.32893
./20181121_depthmap_0212_0501_no_r002_slo.tif,10.1511
./20181121_depthmap_1790_0036_no_r002_slo.tif,9.43271
./20181121_depthmap_1295_0179_no_r002_slo.tif,6.24949
./20181121_depthmap_0040_0552_no_r002_slo.tif,26.1655
./20181121_depthmap_1020_0259_no_r002_slo.tif,12.2187
./20181121_depthmap_0693_0357_no_r002_slo.tif,10.1869
./20181121_depthmap_0039_0552_no_r002_slo.tif,24.5691
./20181121_depthmap_1315_0174_no_r002_slo.tif,7.88179
./20181121_depthmap_0721_0349_no_r002_slo.tif,9.02785
./20181121_depthmap_0013_0560_no_r002_slo.tif,18.936
./20181121_depthmap_0132_0525_no_r002_slo.tif,8.6384
./20181121_depthmap_0114_0529_no_r002_slo.tif,8.77423
./20181121_depthmap_0825_0317_no_r002_slo.tif,14.676
./20181121_depthmap_0128_0525_no_r002_slo.tif,8.32333
./20181121_depthmap_0051_0549_no_r002_slo.tif,10.5931
./20181121_depthmap_1585_0095_no_r002_slo.tif,8.0841
./20181121_depthmap_0489_0419_no_r002_slo.tif,9.16563
./20181121_depthmap_1261_0189_no_r002_slo.tif,8.41003
./20181121_depthmap_0375_0452_no_r002_slo.tif,6.45409
./20181121_depthmap_1003_0264_no_r002_slo.tif,9.69989
./20181121_depthmap_1731_0052_no_r002_slo.tif,8.34037
./20181121_depthmap_0159_0517_no_r002_slo.tif,15.5999
./20181121_depthmap_0721_0348_no_r002_slo.tif,8.44706
./20181121_depthmap_0259_0486_no_r002_slo.tif,8.56277
./20181121_depthmap_1085_0240_no_r002_slo.tif,7.65752
./20181121_depthmap_0040_0553_no_r002_slo.tif,19.7241
./20181121_depthmap_1816_0028_no_r002_slo.tif,7.32348
./20181121_depthmap_1770_0042_no_r002_slo.tif,10.3527
./20181121_depthmap_0130_0525_no_r002_slo.tif,9.07806
./20181121_depthmap_0138_0522_no_r002_slo.tif,7.50923
./20181121_depthmap_0299_0474_no_r002_slo.tif,7.86359
./20181121_depthmap_0855_0308_no_r002_slo.tif,16.4015
./20181121_depthmap_0799_0325_no_r002_slo.tif,6.86057
./20181121_depthmap_1651_0076_no_r002_slo.tif,8.36315
./20181121_depthmap_0860_0307_no_r002_slo.tif,19.6195
./20181121_depthmap_0836_0314_no_r002_slo.tif,8.05368
./20181121_depthmap_0188_0508_no_r002_slo.tif,8.85459
./20181121_depthmap_1548_0106_no_r002_slo.tif,9.15983
./20181121_depthmap_0055_0548_no_r002_slo.tif,13.9191
./20181121_depthmap_1647_0076_no_r002_slo.tif,8.55649
./20181121_depthmap_1332_0168_no_r002_slo.tif,6.2753
./20181121_depthmap_1256_0190_no_r002_slo.tif,6.64901
./20181121_depthmap_0191_0507_no_r002_slo.tif,8.46079
./20181121_depthmap_1310_0174_no_r002_slo.tif,9.63586
./20181121_depthmap_0910_0292_no_r002_slo.tif,15.2116
./20181121_depthmap_1247_0192_no_r002_slo.tif,9.89698
./20181121_depthmap_0768_0335_no_r002_slo.tif,19.5131
./20181121_depthmap_0623_0377_no_r002_slo.tif,9.75839
./20181121_depthmap_1022_0259_no_r002_slo.tif,6.53342
./20181121_depthmap_1597_0092_no_r002_slo.tif,8.88612
./20181121_depthmap_0107_0531_no_r002_slo.tif,19.1296
./20181121_depthmap_0947_0281_no_r002_slo.tif,9.81817
./20181121_depthmap_1540_0108_no_r002_slo.tif,8.56678
./20181121_depthmap_0463_0426_no_r002_slo.tif,7.75318
./20181121_depthmap_0820_0319_no_r002_slo.tif,8.96886
./20181121_depthmap_1256_0191_no_r002_slo.tif,7.53046
./20181121_depthmap_0025_0556_no_r002_slo.tif,19.712
./20181121_depthmap_0854_0309_no_r002_slo.tif,10.9513
./20181121_depthmap_1730_0053_no_r002_slo.tif,8.00633
./20181121_depthmap_0459_0428_no_r002_slo.tif,14.947
./20181121_depthmap_1652_0075_no_r002_slo.tif,6.95492
./20181121_depthmap_1413_0144_no_r002_slo.tif,9.55634
./20181121_depthmap_1192_0209_no_r002_slo.tif,7.34333
./20181121_depthmap_0079_0541_no_r002_slo.tif,22.5823
./20181121_depthmap_1057_0248_no_r002_slo.tif,9.48661
./20181121_depthmap_1707_0060_no_r002_slo.tif,8.47541
./20181121_depthmap_0905_0294_no_r002_slo.tif,16.2386
./20181121_depthmap_1865_0009_no_r002_slo.tif,8.5572
./20181121_depthmap_1179_0212_no_r002_slo.tif,10.0406
./20181121_depthmap_0295_0476_no_r002_slo.tif,9.45073
./20181121_depthmap_1270_0186_no_r002_slo.tif,6.49803
./20181121_depthmap_1701_0061_no_r002_slo.tif,7.18078
./20181121_depthmap_1331_0169_no_r002_slo.tif,8.34541
./20181121_depthmap_0474_0423_no_r002_slo.tif,8.90685
./20181121_depthmap_0078_0540_no_r002_slo.tif,19.2329
./20181121_depthmap_1163_0217_no_r002_slo.tif,8.69439
./20181121_depthmap_0024_0557_no_r002_slo.tif,20.1856
./20181121_depthmap_1416_0143_no_r002_slo.tif,10.6122
./20181121_depthmap_1852_0017_no_r002_slo.tif,19.8927
./20181121_depthmap_1346_0164_no_r002_slo.tif,6.90704
./20181121_depthmap_0501_0415_no_r002_slo.tif,9.42763
./20181121_depthmap_1224_0200_no_r002_slo.tif,8.60951
./20181121_depthmap_0156_0518_no_r002_slo.tif,7.54216
./20181121_depthmap_0804_0324_no_r002_slo.tif,8.33028
./20181121_depthmap_0469_0425_no_r002_slo.tif,8.49799
./20181121_depthmap_0916_0291_no_r002_slo.tif,14.0478
./20181121_depthmap_0787_0328_no_r002_slo.tif,10.366
./20181121_depthmap_0279_0480_no_r002_slo.tif,7.85278
./20181121_depthmap_1447_0135_no_r002_slo.tif,7.48503
./20181121_depthmap_0629_0376_no_r002_slo.tif,7.27596
./20181121_depthmap_0369_0453_no_r002_slo.tif,8.18299
./20181121_depthmap_1276_0185_no_r002_slo.tif,9.24039
./20181121_depthmap_0865_0307_no_r002_slo.tif,16.9549
./20181121_depthmap_0200_0504_no_r002_slo.tif,7.37397
./20181121_depthmap_1166_0216_no_r002_slo.tif,9.87232
./20181121_depthmap_0672_0363_no_r002_slo.tif,12.0351
./20181121_depthmap_0482_0421_no_r002_slo.tif,9.00098
./20181121_depthmap_1745_0049_no_r002_slo.tif,8.92933
./20181121_depthmap_0049_0549_no_r002_slo.tif,19.3265
./20181121_depthmap_1049_0251_no_r002_slo.tif,11.4063
./20181121_depthmap_0335_0464_no_r002_slo.tif,6.42982
./20181121_depthmap_0927_0288_no_r002_slo.tif,22.2046
./20181121_depthmap_0667_0364_no_r002_slo.tif,7.87637
./20181121_depthmap_1865_0006_no_r002_slo.tif,9.19528
./20181121_depthmap_1338_0166_no_r002_slo.tif,7.15307
./20181121_depthmap_0105_0533_no_r002_slo.tif,8.85363
./20181121_depthmap_0085_0539_no_r002_slo.tif,12.732
./20181121_depthmap_0635_0374_no_r002_slo.tif,7.56934
./20181121_depthmap_1005_0264_no_r002_slo.tif,6.39122
./20181121_depthmap_1033_0256_no_r002_slo.tif,7.67651
./20181121_depthmap_0026_0556_no_r002_slo.tif,24.9178
./20181121_depthmap_0779_0331_no_r002_slo.tif,11.5671
./20181121_depthmap_1600_0090_no_r002_slo.tif,6.99099
./20181121_depthmap_0047_0551_no_r002_slo.tif,21.3004
./20181121_depthmap_0932_0285_no_r002_slo.tif,13.3546
./20181121_depthmap_1803_0031_no_r002_slo.tif,11.0658
./20181121_depthmap_1775_0040_no_r002_slo.tif,7.83465
./20181121_depthmap_0373_0453_no_r002_slo.tif,10.0648
./20181121_depthmap_1125_0229_no_r002_slo.tif,8.76355
./20181121_depthmap_1725_0055_no_r002_slo.tif,9.27192
./20181121_depthmap_0115_0529_no_r002_slo.tif,7.1305
./20181121_depthmap_0911_0292_no_r002_slo.tif,11.1116
./20181121_depthmap_1287_0182_no_r002_slo.tif,9.4391
./20181121_depthmap_1414_0145_no_r002_slo.tif,8.37821
./20181121_depthmap_1648_0077_no_r002_slo.tif,10.6239
./20181121_depthmap_0053_0548_no_r002_slo.tif,13.549
./20181121_depthmap_1291_0181_no_r002_slo.tif,9.0248
./20181121_depthmap_1430_0140_no_r002_slo.tif,8.39301
./20181121_depthmap_1080_0242_no_r002_slo.tif,7.71425
./20181121_depthmap_1452_0134_no_r002_slo.tif,8.2254
./20181121_depthmap_1075_0244_no_r002_slo.tif,9.11575
./20181121_depthmap_1507_0117_no_r002_slo.tif,10.1579
./20181121_depthmap_0450_0430_no_r002_slo.tif,19.3876
./20181121_depthmap_1263_0189_no_r002_slo.tif,8.04014
./20181121_depthmap_1871_0002_no_r002_slo.tif,12.577
./20181121_depthmap_0948_0281_no_r002_slo.tif,11.1127
./20181121_depthmap_0333_0464_no_r002_slo.tif,7.38368
./20181121_depthmap_1448_0135_no_r002_slo.tif,11.4697
./20181121_depthmap_1201_0207_no_r002_slo.tif,8.07761
./20181121_depthmap_0727_0347_no_r002_slo.tif,8.45047
./20181121_depthmap_1516_0115_no_r002_slo.tif,13.5546
./20181121_depthmap_1599_0090_no_r002_slo.tif,8.70948
./20181121_depthmap_1640_0079_no_r002_slo.tif,8.16095
./20181121_depthmap_1804_0032_no_r002_slo.tif,18.6788
./20181121_depthmap_0382_0450_no_r002_slo.tif,7.17669
./20181121_depthmap_1569_0099_no_r002_slo.tif,6.85369
./20181121_depthmap_1038_0254_no_r002_slo.tif,6.88969
./20181121_depthmap_0544_0402_no_r002_slo.tif,8.37165
./20181121_depthmap_0781_0331_no_r002_slo.tif,13.3507
./20181121_depthmap_1462_0131_no_r002_slo.tif,8.04989
./20181121_depthmap_0647_0371_no_r002_slo.tif,8.8637
./20181121_depthmap_0279_0481_no_r002_slo.tif,8.97463
./20181121_depthmap_1307_0175_no_r002_slo.tif,8.66289
./20181121_depthmap_0829_0316_no_r002_slo.tif,10.6953
./20181121_depthmap_0929_0286_no_r002_slo.tif,13.4438
./20181121_depthmap_0157_0516_no_r002_slo.tif,10.7635
./20181121_depthmap_1358_0160_no_r002_slo.tif,7.76303
./20181121_depthmap_0014_0559_no_r002_slo.tif,14.2741
./20181121_depthmap_0005_0562_no_r002_slo.tif,14.6709
./20181121_depthmap_1344_0165_no_r002_slo.tif,8.41
./20181121_depthmap_0024_0556_no_r002_slo.tif,17.4766
./20181121_depthmap_0194_0506_no_r002_slo.tif,8.08597
./20181121_depthmap_1053_0250_no_r002_slo.tif,6.5722
./20181121_depthmap_1464_0130_no_r002_slo.tif,7.99723
./20181121_depthmap_1016_0261_no_r002_slo.tif,7.39796
./20181121_depthmap_1169_0215_no_r002_slo.tif,9.46381
./20181121_depthmap_1173_0215_no_r002_slo.tif,7.90085
./20181121_depthmap_1736_0051_no_r002_slo.tif,8.03234
./20181121_depthmap_0753_0339_no_r002_slo.tif,8.02032
./20181121_depthmap_0796_0326_no_r002_slo.tif,7.01604
./20181121_depthmap_0878_0302_no_r002_slo.tif,7.73351
./20181121_depthmap_0515_0410_no_r002_slo.tif,8.38833
./20181121_depthmap_1675_0069_no_r002_slo.tif,10.6665
./20181121_depthmap_1237_0195_no_r002_slo.tif,11.0236
./20181121_depthmap_1442_0136_no_r002_slo.tif,6.44833
./20181121_depthmap_1688_0065_no_r002_slo.tif,7.23778
./20181121_depthmap_1793_0035_no_r002_slo.tif,8.8737
./20181121_depthmap_0782_0331_no_r002_slo.tif,9.99141
./20181121_depthmap_0409_0442_no_r002_slo.tif,19.9356
./20181121_depthmap_0474_0422_no_r002_slo.tif,10.2839
./20181121_depthmap_0821_0318_no_r002_slo.tif,19.0031
./20181121_depthmap_0611_0381_no_r002_slo.tif,7.53435
./20181121_depthmap_1040_0254_no_r002_slo.tif,9.81897
./20181121_depthmap_1144_0223_no_r002_slo.tif,7.43576
./20181121_depthmap_0946_0282_no_r002_slo.tif,12.2292
./20181121_depthmap_0020_0558_no_r002_slo.tif,24.413
./20181121_depthmap_1067_0246_no_r002_slo.tif,8.81933
./20181121_depthmap_1595_0091_no_r002_slo.tif,8.82796
./20181121_depthmap_0713_0351_no_r002_slo.tif,7.93972
./20181121_depthmap_1609_0088_no_r002_slo.tif,9.35683
./20181121_depthmap_0879_0301_no_r002_slo.tif,7.6592
./20181121_depthmap_1836_0022_no_r002_slo.tif,10.1676
./20181121_depthmap_1662_0072_no_r002_slo.tif,7.37003
./20181121_depthmap_1177_0214_no_r002_slo.tif,7.44707
./20181121_depthmap_1524_0112_no_r002_slo.tif,9.60218
./20181121_depthmap_0418_0439_no_r002_slo.tif,15.3753
./20181121_depthmap_0491_0418_no_r002_slo.tif,9.56071
./20181121_depthmap_1170_0215_no_r002_slo.tif,6.97091
./20181121_depthmap_1062_0248_no_r002_slo.tif,8.09672
./20181121_depthmap_1693_0064_no_r002_slo.tif,8.64789
./20181121_depthmap_1424_0142_no_r002_slo.tif,9.68629
./20181121_depthmap_0434_0434_no_r002_slo.tif,27.3311
./20181121_depthmap_0039_0553_no_r002_slo.tif,23.4133
./20181121_depthmap_0275_0481_no_r002_slo.tif,9.00754
./20181121_depthmap_1176_0213_no_r002_slo.tif,9.77183
./20181121_depthmap_0001_0563_no_r002_slo.tif,20.7577
./20181121_depthmap_0867_0305_no_r002_slo.tif,22.3354
./20181121_depthmap_1232_0197_no_r002_slo.tif,6.29759
./20181121_depthmap_0559_0397_no_r002_slo.tif,12.1229
./20181121_depthmap_0747_0341_no_r002_slo.tif,9.66379
./20181121_depthmap_0378_0451_no_r002_slo.tif,6.01769
./20181121_depthmap_0586_0389_no_r002_slo.tif,7.90903
./20181121_depthmap_0237_0493_no_r002_slo.tif,8.11853
./20181121_depthmap_0852_0309_no_r002_slo.tif,19.3137
./20181121_depthmap_0645_0371_no_r002_slo.tif,7.67518
./20181121_depthmap_0220_0498_no_r002_slo.tif,7.84232
./20181121_depthmap_1262_0189_no_r002_slo.tif,8.65582
./20181121_depthmap_1199_0207_no_r002_slo.tif,7.61287
./20181121_depthmap_0488_0418_no_r002_slo.tif,8.69608
./20181121_depthmap_1288_0181_no_r002_slo.tif,6.1779
./20181121_depthmap_1465_0130_no_r002_slo.tif,8.66123
./20181121_depthmap_0140_0521_no_r002_slo.tif,7.86392
./20181121_depthmap_1024_0259_no_r002_slo.tif,9.04495
./20181121_depthmap_0483_0420_no_r002_slo.tif,7.82047
./20181121_depthmap_1171_0215_no_r002_slo.tif,6.45087
./20181121_depthmap_0153_0518_no_r002_slo.tif,6.82785
./20181121_depthmap_0151_0519_no_r002_slo.tif,7.18737
./20181121_depthmap_1264_0188_no_r002_slo.tif,7.25086
./20181121_depthmap_0357_0458_no_r002_slo.tif,9.02216
./20181121_depthmap_0556_0398_no_r002_slo.tif,8.88313
./20181121_depthmap_0041_0552_no_r002_slo.tif,27.3931
./20181121_depthmap_1631_0081_no_r002_slo.tif,6.66035
./20181121_depthmap_1614_0087_no_r002_slo.tif,8.87641
./20181121_depthmap_0902_0295_no_r002_slo.tif,15.4251
./20181121_depthmap_1772_0040_no_r002_slo.tif,24.6909
./20181121_depthmap_1393_0151_no_r002_slo.tif,8.37088
./20181121_depthmap_1451_0133_no_r002_slo.tif,7.99589
./20181121_depthmap_1372_0156_no_r002_slo.tif,6.55662
./20181121_depthmap_1717_0056_no_r002_slo.tif,8.52911
./20181121_depthmap_1531_0111_no_r002_slo.tif,8.8789
./20181121_depthmap_1873_0003_no_r002_slo.tif,8.72473
./20181121_depthmap_1552_0105_no_r002_slo.tif,9.00185
./20181121_depthmap_1209_0204_no_r002_slo.tif,6.94639
./20181121_depthmap_0348_0460_no_r002_slo.tif,6.57782
./20181121_depthmap_0736_0344_no_r002_slo.tif,7.51244
./20181121_depthmap_0254_0488_no_r002_slo.tif,7.21566
./20181121_depthmap_1286_0181_no_r002_slo.tif,10.6032
./20181121_depthmap_0226_0496_no_r002_slo.tif,10.7781
./20181121_depthmap_0045_0551_no_r002_slo.tif,15.9965
./20181121_depthmap_0919_0290_no_r002_slo.tif,11.049
./20181121_depthmap_0383_0449_no_r002_slo.tif,9.79928
./20181121_depthmap_1042_0253_no_r002_slo.tif,6.18259
./20181121_depthmap_0162_0515_no_r002_slo.tif,20.3891
./20181121_depthmap_0211_0501_no_r002_slo.tif,8.90669
./20181121_depthmap_0253_0489_no_r002_slo.tif,8.62374
./20181121_depthmap_0087_0537_no_r002_slo.tif,25.8764
./20181121_depthmap_1112_0232_no_r002_slo.tif,8.82321
./20181121_depthmap_0008_0561_no_r002_slo.tif,27.0427
./20181121_depthmap_0545_0402_no_r002_slo.tif,8.56296
./20181121_depthmap_0785_0329_no_r002_slo.tif,7.63229
./20181121_depthmap_1442_0137_no_r002_slo.tif,7.80792
./20181121_depthmap_1249_0193_no_r002_slo.tif,8.52717
./20181121_depthmap_0845_0312_no_r002_slo.tif,20.7901
./20181121_depthmap_1396_0149_no_r002_slo.tif,7.70813
./20181121_depthmap_1378_0155_no_r002_slo.tif,8.50212
./20181121_depthmap_0997_0266_no_r002_slo.tif,7.30029
./20181121_depthmap_1655_0074_no_r002_slo.tif,7.34938
./20181121_depthmap_1541_0107_no_r002_slo.tif,8.08762
./20181121_depthmap_0249_0489_no_r002_slo.tif,8.60188
./20181121_depthmap_0968_0275_no_r002_slo.tif,6.83588
./20181121_depthmap_1335_0168_no_r002_slo.tif,8.24168
./20181121_depthmap_0241_0491_no_r002_slo.tif,10.1476
./20181121_depthmap_1186_0211_no_r002_slo.tif,8.43126
./20181121_depthmap_0172_0512_no_r002_slo.tif,7.00703
./20181121_depthmap_1622_0084_no_r002_slo.tif,7.64964
./20181121_depthmap_1472_0127_no_r002_slo.tif,9.90696
./20181121_depthmap_1836_0023_no_r002_slo.tif,9.83951
./20181121_depthmap_0937_0285_no_r002_slo.tif,10.7657
./20181121_depthmap_0059_0546_no_r002_slo.tif,23.0461
./20181121_depthmap_0534_0405_no_r002_slo.tif,8.31081
./20181121_depthmap_0619_0379_no_r002_slo.tif,7.19502
./20181121_depthmap_1710_0058_no_r002_slo.tif,7.88793
./20181121_depthmap_0941_0283_no_r002_slo.tif,10.2504
./20181121_depthmap_1227_0198_no_r002_slo.tif,9.98414
./20181121_depthmap_0098_0534_no_r002_slo.tif,15.3628
./20181121_depthmap_0097_0534_no_r002_slo.tif,22.7293
./20181121_depthmap_0859_0308_no_r002_slo.tif,18.7262
./20181121_depthmap_1500_0119_no_r002_slo.tif,10.6161
./20181121_depthmap_0851_0310_no_r002_slo.tif,15.4428
./20181121_depthmap_1741_0050_no_r002_slo.tif,14.1186
./20181121_depthmap_0714_0351_no_r002_slo.tif,8.50383
./20181121_depthmap_0282_0479_no_r002_slo.tif,8.52839
./20181121_depthmap_1568_0099_no_r002_slo.tif,9.36996
./20181121_depthmap_1658_0074_no_r002_slo.tif,9.61787
./20181121_depthmap_1228_0199_no_r002_slo.tif,8.42062
./20181121_depthmap_1006_0264_no_r002_slo.tif,8.65577
./20181121_depthmap_0203_0504_no_r002_slo.tif,9.48326
./20181121_depthmap_1486_0124_no_r002_slo.tif,9.20203
./20181121_depthmap_0709_0352_no_r002_slo.tif,7.01018
./20181121_depthmap_0451_0430_no_r002_slo.tif,22.9511
./20181121_depthmap_0836_0315_no_r002_slo.tif,10.2853
./20181121_depthmap_1369_0157_no_r002_slo.tif,6.27467
./20181121_depthmap_0664_0365_no_r002_slo.tif,6.95273
./20181121_depthmap_0492_0418_no_r002_slo.tif,9.21359
./20181121_depthmap_1625_0083_no_r002_slo.tif,7.9552
./20181121_depthmap_0145_0521_no_r002_slo.tif,9.88251
./20181121_depthmap_1350_0163_no_r002_slo.tif,8.43146
./20181121_depthmap_0225_0497_no_r002_slo.tif,9.53068
./20181121_depthmap_0137_0523_no_r002_slo.tif,9.69018
./20181121_depthmap_0864_0307_no_r002_slo.tif,22.5818
./20181121_depthmap_0386_0449_no_r002_slo.tif,8.84386
./20181121_depthmap_0953_0280_no_r002_slo.tif,8.59859
./20181121_depthmap_1175_0214_no_r002_slo.tif,7.16069
./20181121_depthmap_0685_0359_no_r002_slo.tif,8.22906
./20181121_depthmap_1600_0091_no_r002_slo.tif,8.46337
./20181121_depthmap_0578_0392_no_r002_slo.tif,10.1226
./20181121_depthmap_0260_0487_no_r002_slo.tif,9.54474
./20181121_depthmap_1365_0158_no_r002_slo.tif,6.97293
./20181121_depthmap_1487_0124_no_r002_slo.tif,10.3193
./20181121_depthmap_0369_0454_no_r002_slo.tif,7.84443
./20181121_depthmap_0768_0334_no_r002_slo.tif,19.1646
./20181121_depthmap_0597_0386_no_r002_slo.tif,8.60618
./20181121_depthmap_0835_0315_no_r002_slo.tif,16.7418
./20181121_depthmap_1766_0042_no_r002_slo.tif,9.07415
./20181121_depthmap_1027_0257_no_r002_slo.tif,7.38762
./20181121_depthmap_0330_0465_no_r002_slo.tif,6.38244
./20181121_depthmap_1521_0113_no_r002_slo.tif,10.2165
./20181121_depthmap_1015_0261_no_r002_slo.tif,6.21619
./20181121_depthmap_0046_0550_no_r002_slo.tif,21.0485
./20181121_depthmap_1551_0104_no_r002_slo.tif,8.46344
./20181121_depthmap_1255_0191_no_r002_slo.tif,8.02108
./20181121_depthmap_1402_0147_no_r002_slo.tif,9.55986
./20181121_depthmap_0293_0477_no_r002_slo.tif,8.23315
./20181121_depthmap_0376_0452_no_r002_slo.tif,9.83334
./20181121_depthmap_1593_0093_no_r002_slo.tif,8.60247
./20181121_depthmap_0506_0413_no_r002_slo.tif,8.16354
./20181121_depthmap_0023_0557_no_r002_slo.tif,21.3314
./20181121_depthmap_1368_0158_no_r002_slo.tif,8.04194
./20181121_depthmap_1136_0226_no_r002_slo.tif,7.87259
./20181121_depthmap_1856_0016_no_r002_slo.tif,19.8237
./20181121_depthmap_0842_0312_no_r002_slo.tif,20.5744
./20181121_depthmap_0604_0383_no_r002_slo.tif,7.80166
./20181121_depthmap_1488_0123_no_r002_slo.tif,7.5227
./20181121_depthmap_1389_0152_no_r002_slo.tif,9.39653
./20181121_depthmap_0990_0269_no_r002_slo.tif,9.32138
./20181121_depthmap_1765_0042_no_r002_slo.tif,18.0032
./20181121_depthmap_1153_0220_no_r002_slo.tif,7.26942
./20181121_depthmap_1713_0058_no_r002_slo.tif,8.24467
./20181121_depthmap_0079_0540_no_r002_slo.tif,17.7614
./20181121_depthmap_1797_0034_no_r002_slo.tif,8.61596
./20181121_depthmap_0027_0555_no_r002_slo.tif,24.8686
./20181121_depthmap_1627_0082_no_r002_slo.tif,7.89516
./20181121_depthmap_1454_0133_no_r002_slo.tif,8.28058
./20181121_depthmap_1558_0103_no_r002_slo.tif,9.21079
./20181121_depthmap_0175_0511_no_r002_slo.tif,7.34354
./20181121_depthmap_1681_0067_no_r002_slo.tif,7.93685
./20181121_depthmap_1441_0137_no_r002_slo.tif,8.7983
./20181121_depthmap_0376_0451_no_r002_slo.tif,8.49466
./20181121_depthmap_1417_0144_no_r002_slo.tif,8.40269
./20181121_depthmap_1059_0248_no_r002_slo.tif,6.70612
./20181121_depthmap_1610_0087_no_r002_slo.tif,6.98094
./20181121_depthmap_1651_0075_no_r002_slo.tif,7.11648
./20181121_depthmap_1477_0126_no_r002_slo.tif,6.82042
./20181121_depthmap_0176_0511_no_r002_slo.tif,7.83033
./20181121_depthmap_0213_0500_no_r002_slo.tif,6.93027
./20181121_depthmap_1129_0228_no_r002_slo.tif,7.729
./20181121_depthmap_1351_0163_no_r002_slo.tif,8.45107
./20181121_depthmap_1088_0240_no_r002_slo.tif,8.33901
./20181121_depthmap_1636_0080_no_r002_slo.tif,7.32671
./20181121_depthmap_0123_0527_no_r002_slo.tif,7.49244
./20181121_depthmap_0219_0499_no_r002_slo.tif,10.3362
./20181121_depthmap_0877_0302_no_r002_slo.tif,7.06336
./20181121_depthmap_1676_0068_no_r002_slo.tif,7.6129
./20181121_depthmap_1720_0055_no_r002_slo.tif,8.59229
./20181121_depthmap_1134_0226_no_r002_slo.tif,6.06128
./20181121_depthmap_0358_0457_no_r002_slo.tif,6.66526
./20181121_depthmap_0046_0551_no_r002_slo.tif,18.3372
./20181121_depthmap_1308_0176_no_r002_slo.tif,8.11743
./20181121_depthmap_1280_0184_no_r002_slo.tif,8.0527
./20181121_depthmap_0102_0533_no_r002_slo.tif,23.3372
./20181121_depthmap_0975_0273_no_r002_slo.tif,6.88308
./20181121_depthmap_1562_0101_no_r002_slo.tif,7.07506
./20181121_depthmap_1715_0058_no_r002_slo.tif,8.17489
./20181121_depthmap_1612_0087_no_r002_slo.tif,8.06014
./20181121_depthmap_1728_0054_no_r002_slo.tif,8.34852
./20181121_depthmap_1383_0153_no_r002_slo.tif,6.1403
./20181121_depthmap_0811_0322_no_r002_slo.tif,7.54678
./20181121_depthmap_1405_0147_no_r002_slo.tif,8.03842
./20181121_depthmap_0601_0384_no_r002_slo.tif,7.32428
./20181121_depthmap_1430_0139_no_r002_slo.tif,9.7275
./20181121_depthmap_0468_0425_no_r002_slo.tif,10.8598
./20181121_depthmap_1043_0253_no_r002_slo.tif,7.0876
./20181121_depthmap_0242_0492_no_r002_slo.tif,9.48715
./20181121_depthmap_0561_0397_no_r002_slo.tif,9.83425
./20181121_depthmap_1591_0093_no_r002_slo.tif,6.95489
./20181121_depthmap_0761_0336_no_r002_slo.tif,11.2555
./20181121_depthmap_0790_0328_no_r002_slo.tif,8.40744
./20181121_depthmap_1559_0102_no_r002_slo.tif,6.8174
./20181121_depthmap_1525_0112_no_r002_slo.tif,7.69388
./20181121_depthmap_0624_0377_no_r002_slo.tif,6.87515
./20181121_depthmap_1847_0019_no_r002_slo.tif,7.99015
./20181121_depthmap_1117_0231_no_r002_slo.tif,6.66451
