relative_path,mean_rugosity
rug/20181121_depthmap_0733_0345_no_r002_rug.tif,1.02622
rug/20181121_depthmap_0913_0292_no_r002_rug.tif,1.0655
rug/20181121_depthmap_0512_0411_no_r002_rug.tif,1.02445
rug/20181121_depthmap_1798_0033_no_r002_rug.tif,1.08741
rug/20181121_depthmap_0747_0341_no_r002_rug.tif,1.03002
rug/20181121_depthmap_0715_0350_no_r002_rug.tif,1.02802
rug/20181121_depthmap_0120_0528_no_r002_rug.tif,1.03024
rug/20181121_depthmap_1665_0071_no_r002_rug.tif,1.06472
rug/20181121_depthmap_0742_0342_no_r002_rug.tif,1.02403
rug/20181121_depthmap_0628_0376_no_r002_rug.tif,1.02057
rug/20181121_depthmap_1721_0055_no_r002_rug.tif,1.034
rug/20181121_depthmap_1390_0151_no_r002_rug.tif,1.01503
rug/20181121_depthmap_0688_0359_no_r002_rug.tif,1.04354
rug/20181121_depthmap_0046_0550_no_r002_rug.tif,1.17575
rug/20181121_depthmap_0279_0481_no_r002_rug.tif,1.03332
rug/20181121_depthmap_1537_0109_no_r002_rug.tif,1.03141
rug/20181121_depthmap_1236_0196_no_r002_rug.tif,1.01704
rug/20181121_depthmap_1112_0232_no_r002_rug.tif,1.04355
rug/20181121_depthmap_1875_0004_no_r002_rug.tif,1.03693
rug/20181121_depthmap_0614_0380_no_r002_rug.tif,1.0585
rug/20181121_depthmap_0468_0424_no_r002_rug.tif,1.09201
rug/20181121_depthmap_1542_0107_no_r002_rug.tif,1.02062
rug/20181121_depthmap_0207_0502_no_r002_rug.tif,1.03413
rug/20181121_depthmap_0299_0475_no_r002_rug.tif,1.02546
rug/20181121_depthmap_1034_0256_no_r002_rug.tif,1.02366
rug/20181121_depthmap_1253_0191_no_r002_rug.tif,1.0163
rug/20181121_depthmap_1308_0175_no_r002_rug.tif,1.01754
rug/20181121_depthmap_0673_0362_no_r002_rug.tif,1.03133
rug/20181121_depthmap_1191_0209_no_r002_rug.tif,1.01495
rug/20181121_depthmap_1308_0176_no_r002_rug.tif,1.02396
rug/20181121_depthmap_1194_0208_no_r002_rug.tif,1.01731
rug/20181121_depthmap_1756_0045_no_r002_rug.tif,1.02516
rug/20181121_depthmap_1088_0240_no_r002_rug.tif,1.02572
rug/20181121_depthmap_0999_0266_no_r002_rug.tif,1.03709
rug/20181121_depthmap_1298_0178_no_r002_rug.tif,1.01895
rug/20181121_depthmap_1076_0243_no_r002_rug.tif,1.02155
rug/20181121_depthmap_0975_0273_no_r002_rug.tif,1.02015
rug/20181121_depthmap_0229_0495_no_r002_rug.tif,1.02591
rug/20181121_depthmap_1721_0056_no_r002_rug.tif,1.03403
rug/20181121_depthmap_0483_0420_no_r002_rug.tif,1.02807
rug/20181121_depthmap_0963_0277_no_r002_rug.tif,1.07562
rug/20181121_depthmap_1074_0243_no_r002_rug.tif,1.10992
rug/20181121_depthmap_0411_0442_no_r002_rug.tif,1.0866
rug/20181121_depthmap_0545_0402_no_r002_rug.tif,1.03271
rug/20181121_depthmap_1852_0017_no_r002_rug.tif,1.16315
rug/20181121_depthmap_1799_0033_no_r002_rug.tif,1.02817
rug/20181121_depthmap_1723_0055_no_r002_rug.tif,1.02464
rug/20181121_depthmap_0762_0336_no_r002_rug.tif,1.05065
rug/20181121_depthmap_1486_0123_no_r002_rug.tif,1.0441
rug/20181121_depthmap_1810_0029_no_r002_rug.tif,1.05402
rug/20181121_depthmap_1082_0242_no_r002_rug.tif,1.0239
rug/20181121_depthmap_1224_0199_no_r002_rug.tif,1.02844
rug/20181121_depthmap_0090_0538_no_r002_rug.tif,1.03069
rug/20181121_depthmap_0302_0473_no_r002_rug.tif,1.05619
rug/20181121_depthmap_1245_0194_no_r002_rug.tif,1.02709
rug/20181121_depthmap_0723_0348_no_r002_rug.tif,1.02674
rug/20181121_depthmap_1170_0216_no_r002_rug.tif,1.02398
rug/20181121_depthmap_0891_0298_no_r002_rug.tif,1.11336
rug/20181121_depthmap_0396_0445_no_r002_rug.tif,1.05718
rug/20181121_depthmap_1641_0078_no_r002_rug.tif,1.02445
rug/20181121_depthmap_0644_0371_no_r002_rug.tif,1.02293
rug/20181121_depthmap_1330_0169_no_r002_rug.tif,1.02725
rug/20181121_depthmap_1523_0113_no_r002_rug.tif,1.11826
rug/20181121_depthmap_0399_0445_no_r002_rug.tif,1.01984
rug/20181121_depthmap_1412_0145_no_r002_rug.tif,1.02254
rug/20181121_depthmap_0171_0513_no_r002_rug.tif,1.03684
rug/20181121_depthmap_0578_0392_no_r002_rug.tif,1.04353
rug/20181121_depthmap_0738_0343_no_r002_rug.tif,1.0294
rug/20181121_depthmap_1544_0106_no_r002_rug.tif,1.04581
rug/20181121_depthmap_1388_0152_no_r002_rug.tif,1.02272
rug/20181121_depthmap_1025_0258_no_r002_rug.tif,1.01957
rug/20181121_depthmap_0729_0346_no_r002_rug.tif,1.02986
rug/20181121_depthmap_0585_0389_no_r002_rug.tif,1.02502
rug/20181121_depthmap_1405_0147_no_r002_rug.tif,1.02308
rug/20181121_depthmap_1753_0046_no_r002_rug.tif,1.05299
rug/20181121_depthmap_1137_0225_no_r002_rug.tif,1.01561
rug/20181121_depthmap_0270_0484_no_r002_rug.tif,1.03081
rug/20181121_depthmap_1003_0264_no_r002_rug.tif,1.06007
rug/20181121_depthmap_0080_0540_no_r002_rug.tif,1.31179
rug/20181121_depthmap_1249_0192_no_r002_rug.tif,1.01645
rug/20181121_depthmap_1498_0121_no_r002_rug.tif,1.03426
rug/20181121_depthmap_1447_0134_no_r002_rug.tif,1.05222
rug/20181121_depthmap_0111_0531_no_r002_rug.tif,1.0313
rug/20181121_depthmap_0286_0479_no_r002_rug.tif,1.02668
rug/20181121_depthmap_1027_0258_no_r002_rug.tif,1.0249
rug/20181121_depthmap_1683_0067_no_r002_rug.tif,1.02728
rug/20181121_depthmap_1466_0130_no_r002_rug.tif,1.02529
rug/20181121_depthmap_1027_0257_no_r002_rug.tif,1.02589
rug/20181121_depthmap_1065_0247_no_r002_rug.tif,1.02296
rug/20181121_depthmap_0452_0430_no_r002_rug.tif,1.0652
rug/20181121_depthmap_1000_0266_no_r002_rug.tif,1.06
rug/20181121_depthmap_0662_0366_no_r002_rug.tif,1.28871
rug/20181121_depthmap_0877_0302_no_r002_rug.tif,1.0264
rug/20181121_depthmap_1720_0055_no_r002_rug.tif,1.04458
rug/20181121_depthmap_0981_0271_no_r002_rug.tif,1.0168
rug/20181121_depthmap_1139_0224_no_r002_rug.tif,1.02628
rug/20181121_depthmap_1220_0200_no_r002_rug.tif,1.05534
rug/20181121_depthmap_0719_0349_no_r002_rug.tif,1.02474
rug/20181121_depthmap_1355_0162_no_r002_rug.tif,1.02397
rug/20181121_depthmap_1624_0084_no_r002_rug.tif,1.03113
rug/20181121_depthmap_0218_0499_no_r002_rug.tif,1.03708
rug/20181121_depthmap_1382_0153_no_r002_rug.tif,1.0212
rug/20181121_depthmap_0097_0535_no_r002_rug.tif,1.1272
rug/20181121_depthmap_0654_0368_no_r002_rug.tif,1.0199
rug/20181121_depthmap_0523_0408_no_r002_rug.tif,1.07182
rug/20181121_depthmap_1404_0147_no_r002_rug.tif,1.01557
rug/20181121_depthmap_0280_0480_no_r002_rug.tif,1.05751
rug/20181121_depthmap_1034_0255_no_r002_rug.tif,1.02033
rug/20181121_depthmap_1395_0150_no_r002_rug.tif,1.02205
rug/20181121_depthmap_0690_0357_no_r002_rug.tif,1.06236
rug/20181121_depthmap_0367_0454_no_r002_rug.tif,1.02397
rug/20181121_depthmap_1452_0134_no_r002_rug.tif,1.02404
rug/20181121_depthmap_1040_0253_no_r002_rug.tif,1.08557
rug/20181121_depthmap_1262_0188_no_r002_rug.tif,1.0288
rug/20181121_depthmap_0212_0500_no_r002_rug.tif,1.03069
rug/20181121_depthmap_0625_0377_no_r002_rug.tif,1.05048
rug/20181121_depthmap_0765_0335_no_r002_rug.tif,1.10114
rug/20181121_depthmap_1546_0106_no_r002_rug.tif,1.02117
rug/20181121_depthmap_0691_0358_no_r002_rug.tif,1.03498
rug/20181121_depthmap_1512_0116_no_r002_rug.tif,1.025
rug/20181121_depthmap_1811_0029_no_r002_rug.tif,1.04588
rug/20181121_depthmap_1202_0206_no_r002_rug.tif,1.01886
rug/20181121_depthmap_1165_0216_no_r002_rug.tif,1.07849
rug/20181121_depthmap_1766_0042_no_r002_rug.tif,1.03448
rug/20181121_depthmap_0699_0355_no_r002_rug.tif,1.02615
rug/20181121_depthmap_0768_0334_no_r002_rug.tif,1.12472
rug/20181121_depthmap_1625_0083_no_r002_rug.tif,1.03021
rug/20181121_depthmap_1424_0141_no_r002_rug.tif,1.02077
rug/20181121_depthmap_1190_0210_no_r002_rug.tif,1.02465
rug/20181121_depthmap_0306_0473_no_r002_rug.tif,1.03359
rug/20181121_depthmap_1769_0042_no_r002_rug.tif,1.04065
rug/20181121_depthmap_1217_0201_no_r002_rug.tif,1.0401
rug/20181121_depthmap_0256_0487_no_r002_rug.tif,1.02902
rug/20181121_depthmap_1861_0016_no_r002_rug.tif,1.03157
rug/20181121_depthmap_1176_0213_no_r002_rug.tif,1.05232
rug/20181121_depthmap_1231_0198_no_r002_rug.tif,1.02282
rug/20181121_depthmap_0787_0329_no_r002_rug.tif,1.03005
rug/20181121_depthmap_1575_0098_no_r002_rug.tif,1.03167
rug/20181121_depthmap_0549_0400_no_r002_rug.tif,1.03133
rug/20181121_depthmap_1533_0109_no_r002_rug.tif,1.04888
rug/20181121_depthmap_0178_0510_no_r002_rug.tif,1.04154
rug/20181121_depthmap_0062_0545_no_r002_rug.tif,1.09219
rug/20181121_depthmap_0203_0504_no_r002_rug.tif,1.03918
rug/20181121_depthmap_0140_0521_no_r002_rug.tif,1.0319
rug/20181121_depthmap_1586_0095_no_r002_rug.tif,1.02938
rug/20181121_depthmap_1350_0163_no_r002_rug.tif,1.03258
rug/20181121_depthmap_1371_0156_no_r002_rug.tif,1.05374
rug/20181121_depthmap_1310_0174_no_r002_rug.tif,1.0489
rug/20181121_depthmap_1744_0049_no_r002_rug.tif,1.02732
rug/20181121_depthmap_0211_0500_no_r002_rug.tif,1.05543
rug/20181121_depthmap_1569_0099_no_r002_rug.tif,1.01976
rug/20181121_depthmap_0217_0499_no_r002_rug.tif,1.02805
rug/20181121_depthmap_0401_0444_no_r002_rug.tif,1.01895
rug/20181121_depthmap_0935_0285_no_r002_rug.tif,1.03227
rug/20181121_depthmap_0106_0532_no_r002_rug.tif,1.01973
rug/20181121_depthmap_0789_0328_no_r002_rug.tif,1.02927
rug/20181121_depthmap_1785_0037_no_r002_rug.tif,1.02358
rug/20181121_depthmap_0291_0477_no_r002_rug.tif,1.02331
rug/20181121_depthmap_0778_0331_no_r002_rug.tif,1.09063
rug/20181121_depthmap_1402_0148_no_r002_rug.tif,1.02435
rug/20181121_depthmap_0159_0517_no_r002_rug.tif,1.11075
rug/20181121_depthmap_0910_0292_no_r002_rug.tif,1.0913
rug/20181121_depthmap_1064_0247_no_r002_rug.tif,1.0278
rug/20181121_depthmap_1762_0043_no_r002_rug.tif,1.03909
rug/20181121_depthmap_0721_0348_no_r002_rug.tif,1.03919
rug/20181121_depthmap_1231_0197_no_r002_rug.tif,1.02383
rug/20181121_depthmap_0168_0513_no_r002_rug.tif,1.03889
rug/20181121_depthmap_1459_0132_no_r002_rug.tif,1.02238
rug/20181121_depthmap_0449_0430_no_r002_rug.tif,1.13364
rug/20181121_depthmap_0997_0267_no_r002_rug.tif,1.03629
rug/20181121_depthmap_1416_0143_no_r002_rug.tif,1.06288
rug/20181121_depthmap_0158_0516_no_r002_rug.tif,1.09926
rug/20181121_depthmap_0226_0496_no_r002_rug.tif,1.04969
rug/20181121_depthmap_0822_0319_no_r002_rug.tif,1.04491
rug/20181121_depthmap_1859_0015_no_r002_rug.tif,1.05494
rug/20181121_depthmap_0649_0369_no_r002_rug.tif,1.05579
rug/20181121_depthmap_1284_0183_no_r002_rug.tif,1.03264
rug/20181121_depthmap_0814_0322_no_r002_rug.tif,1.05733
rug/20181121_depthmap_0917_0290_no_r002_rug.tif,1.04078
rug/20181121_depthmap_0698_0355_no_r002_rug.tif,1.05241
rug/20181121_depthmap_0491_0417_no_r002_rug.tif,1.05757
rug/20181121_depthmap_1360_0160_no_r002_rug.tif,1.02026
rug/20181121_depthmap_0358_0457_no_r002_rug.tif,1.02155
rug/20181121_depthmap_0222_0498_no_r002_rug.tif,1.04004
rug/20181121_depthmap_0104_0533_no_r002_rug.tif,1.0337
rug/20181121_depthmap_0113_0529_no_r002_rug.tif,1.03763
rug/20181121_depthmap_1813_0029_no_r002_rug.tif,1.15182
rug/20181121_depthmap_1368_0158_no_r002_rug.tif,1.02351
rug/20181121_depthmap_1637_0080_no_r002_rug.tif,1.03385
rug/20181121_depthmap_1035_0256_no_r002_rug.tif,1.03343
rug/20181121_depthmap_0122_0527_no_r002_rug.tif,1.02051
rug/20181121_depthmap_1194_0209_no_r002_rug.tif,1.02302
rug/20181121_depthmap_0726_0347_no_r002_rug.tif,1.03087
rug/20181121_depthmap_0202_0504_no_r002_rug.tif,1.03645
rug/20181121_depthmap_0064_0544_no_r002_rug.tif,1.22559
rug/20181121_depthmap_0614_0381_no_r002_rug.tif,1.08511
rug/20181121_depthmap_1743_0049_no_r002_rug.tif,1.02158
rug/20181121_depthmap_0968_0275_no_r002_rug.tif,1.02195
rug/20181121_depthmap_1581_0096_no_r002_rug.tif,1.02787
rug/20181121_depthmap_0293_0476_no_r002_rug.tif,1.01777
rug/20181121_depthmap_0197_0505_no_r002_rug.tif,1.0292
rug/20181121_depthmap_1005_0264_no_r002_rug.tif,1.01774
rug/20181121_depthmap_1205_0205_no_r002_rug.tif,1.01756
rug/20181121_depthmap_1327_0169_no_r002_rug.tif,1.05198
rug/20181121_depthmap_1379_0154_no_r002_rug.tif,1.01429
rug/20181121_depthmap_0813_0321_no_r002_rug.tif,1.03394
rug/20181121_depthmap_1210_0203_no_r002_rug.tif,1.06157
rug/20181121_depthmap_1201_0207_no_r002_rug.tif,1.02469
rug/20181121_depthmap_0165_0515_no_r002_rug.tif,1.06446
rug/20181121_depthmap_1788_0036_no_r002_rug.tif,1.02362
rug/20181121_depthmap_1835_0022_no_r002_rug.tif,1.03267
rug/20181121_depthmap_0162_0516_no_r002_rug.tif,1.27708
rug/20181121_depthmap_1562_0102_no_r002_rug.tif,1.02982
rug/20181121_depthmap_0952_0280_no_r002_rug.tif,1.02687
rug/20181121_depthmap_1603_0089_no_r002_rug.tif,1.04715
rug/20181121_depthmap_1463_0130_no_r002_rug.tif,1.01621
rug/20181121_depthmap_0064_0545_no_r002_rug.tif,1.20741
rug/20181121_depthmap_0598_0385_no_r002_rug.tif,1.02305
rug/20181121_depthmap_0379_0450_no_r002_rug.tif,1.03528
rug/20181121_depthmap_0147_0519_no_r002_rug.tif,1.14252
rug/20181121_depthmap_1878_0007_no_r002_rug.tif,1.04465
rug/20181121_depthmap_1681_0067_no_r002_rug.tif,1.0282
rug/20181121_depthmap_1831_0023_no_r002_rug.tif,1.04528
rug/20181121_depthmap_1620_0084_no_r002_rug.tif,1.02519
rug/20181121_depthmap_1017_0260_no_r002_rug.tif,1.024
rug/20181121_depthmap_0518_0410_no_r002_rug.tif,1.02212
rug/20181121_depthmap_0478_0421_no_r002_rug.tif,1.05031
rug/20181121_depthmap_0094_0535_no_r002_rug.tif,1.24689
rug/20181121_depthmap_0894_0298_no_r002_rug.tif,1.03557
rug/20181121_depthmap_0641_0372_no_r002_rug.tif,1.0193
rug/20181121_depthmap_1154_0220_no_r002_rug.tif,1.01659
rug/20181121_depthmap_1348_0163_no_r002_rug.tif,1.02455
rug/20181121_depthmap_0410_0442_no_r002_rug.tif,1.07596
rug/20181121_depthmap_1095_0238_no_r002_rug.tif,1.02616
rug/20181121_depthmap_0239_0493_no_r002_rug.tif,1.03353
rug/20181121_depthmap_0429_0436_no_r002_rug.tif,1.04334
rug/20181121_depthmap_1849_0019_no_r002_rug.tif,1.05329
rug/20181121_depthmap_1794_0034_no_r002_rug.tif,1.02361
rug/20181121_depthmap_1306_0176_no_r002_rug.tif,1.01948
rug/20181121_depthmap_0353_0459_no_r002_rug.tif,1.02646
rug/20181121_depthmap_0650_0369_no_r002_rug.tif,1.04117
rug/20181121_depthmap_0387_0448_no_r002_rug.tif,1.02788
rug/20181121_depthmap_0092_0537_no_r002_rug.tif,1.04388
rug/20181121_depthmap_0430_0436_no_r002_rug.tif,1.01649
rug/20181121_depthmap_0198_0505_no_r002_rug.tif,1.03526
rug/20181121_depthmap_0150_0519_no_r002_rug.tif,1.03826
rug/20181121_depthmap_0566_0395_no_r002_rug.tif,1.03697
rug/20181121_depthmap_0260_0487_no_r002_rug.tif,1.04523
rug/20181121_depthmap_0135_0523_no_r002_rug.tif,1.0263
rug/20181121_depthmap_1345_0164_no_r002_rug.tif,1.01804
rug/20181121_depthmap_0296_0475_no_r002_rug.tif,1.0199
rug/20181121_depthmap_0748_0341_no_r002_rug.tif,1.18002
rug/20181121_depthmap_1087_0240_no_r002_rug.tif,1.0244
rug/20181121_depthmap_1364_0158_no_r002_rug.tif,1.07062
rug/20181121_depthmap_0024_0557_no_r002_rug.tif,1.1787
rug/20181121_depthmap_1358_0161_no_r002_rug.tif,1.02465
rug/20181121_depthmap_0445_0432_no_r002_rug.tif,1.07265
rug/20181121_depthmap_1282_0183_no_r002_rug.tif,1.01841
rug/20181121_depthmap_1770_0042_no_r002_rug.tif,1.03983
rug/20181121_depthmap_0929_0287_no_r002_rug.tif,1.13335
rug/20181121_depthmap_1327_0170_no_r002_rug.tif,1.02636
rug/20181121_depthmap_0182_0509_no_r002_rug.tif,1.02739
rug/20181121_depthmap_0917_0291_no_r002_rug.tif,1.05683
rug/20181121_depthmap_0539_0403_no_r002_rug.tif,1.02571
rug/20181121_depthmap_0245_0491_no_r002_rug.tif,1.03944
rug/20181121_depthmap_1031_0257_no_r002_rug.tif,1.02849
rug/20181121_depthmap_0309_0472_no_r002_rug.tif,1.02384
rug/20181121_depthmap_0487_0419_no_r002_rug.tif,1.03125
rug/20181121_depthmap_1832_0024_no_r002_rug.tif,1.09318
rug/20181121_depthmap_0500_0414_no_r002_rug.tif,1.03629
rug/20181121_depthmap_0199_0504_no_r002_rug.tif,1.03014
rug/20181121_depthmap_0502_0415_no_r002_rug.tif,1.04934
rug/20181121_depthmap_1004_0264_no_r002_rug.tif,1.02181
rug/20181121_depthmap_1504_0119_no_r002_rug.tif,1.04827
rug/20181121_depthmap_0531_0405_no_r002_rug.tif,1.05005
rug/20181121_depthmap_1249_0193_no_r002_rug.tif,1.02545
rug/20181121_depthmap_0634_0375_no_r002_rug.tif,1.04749
rug/20181121_depthmap_0677_0361_no_r002_rug.tif,1.05218
rug/20181121_depthmap_0023_0556_no_r002_rug.tif,1.21096
rug/20181121_depthmap_1763_0044_no_r002_rug.tif,1.03896
rug/20181121_depthmap_0556_0398_no_r002_rug.tif,1.03827
rug/20181121_depthmap_1347_0163_no_r002_rug.tif,1.0701
rug/20181121_depthmap_0907_0294_no_r002_rug.tif,1.12611
rug/20181121_depthmap_1621_0084_no_r002_rug.tif,1.03495
rug/20181121_depthmap_0466_0426_no_r002_rug.tif,1.04884
rug/20181121_depthmap_0988_0269_no_r002_rug.tif,1.11622
rug/20181121_depthmap_0741_0342_no_r002_rug.tif,1.05367
rug/20181121_depthmap_1048_0252_no_r002_rug.tif,1.02924
rug/20181121_depthmap_1523_0112_no_r002_rug.tif,1.04297
rug/20181121_depthmap_1618_0085_no_r002_rug.tif,1.02426
rug/20181121_depthmap_1623_0083_no_r002_rug.tif,1.04119
rug/20181121_depthmap_1516_0114_no_r002_rug.tif,1.08688
rug/20181121_depthmap_1616_0085_no_r002_rug.tif,1.0526
rug/20181121_depthmap_1643_0078_no_r002_rug.tif,1.02659
rug/20181121_depthmap_0322_0468_no_r002_rug.tif,1.02228
rug/20181121_depthmap_0663_0365_no_r002_rug.tif,1.14649
rug/20181121_depthmap_1848_0018_no_r002_rug.tif,1.08668
rug/20181121_depthmap_0583_0390_no_r002_rug.tif,1.03004
rug/20181121_depthmap_0536_0404_no_r002_rug.tif,1.02563
rug/20181121_depthmap_0811_0321_no_r002_rug.tif,1.05644
rug/20181121_depthmap_0463_0426_no_r002_rug.tif,1.02842
rug/20181121_depthmap_0363_0456_no_r002_rug.tif,1.02633
rug/20181121_depthmap_0577_0391_no_r002_rug.tif,1.05799
rug/20181121_depthmap_0795_0327_no_r002_rug.tif,1.03744
rug/20181121_depthmap_0983_0270_no_r002_rug.tif,1.03852
rug/20181121_depthmap_0622_0378_no_r002_rug.tif,1.02397
rug/20181121_depthmap_0168_0514_no_r002_rug.tif,1.03862
rug/20181121_depthmap_1489_0123_no_r002_rug.tif,1.03029
rug/20181121_depthmap_1878_0006_no_r002_rug.tif,1.19892
rug/20181121_depthmap_0043_0551_no_r002_rug.tif,1.09877
rug/20181121_depthmap_0911_0292_no_r002_rug.tif,1.04222
rug/20181121_depthmap_1571_0099_no_r002_rug.tif,1.03892
rug/20181121_depthmap_1429_0140_no_r002_rug.tif,1.01841
rug/20181121_depthmap_1804_0031_no_r002_rug.tif,1.11273
rug/20181121_depthmap_1808_0030_no_r002_rug.tif,1.03213
rug/20181121_depthmap_0336_0463_no_r002_rug.tif,1.03793
rug/20181121_depthmap_1715_0058_no_r002_rug.tif,1.02771
rug/20181121_depthmap_1009_0263_no_r002_rug.tif,1.02021
rug/20181121_depthmap_0018_0558_no_r002_rug.tif,1.13503
rug/20181121_depthmap_1842_0020_no_r002_rug.tif,1.02797
rug/20181121_depthmap_0202_0503_no_r002_rug.tif,1.02577
rug/20181121_depthmap_1858_0016_no_r002_rug.tif,1.03874
rug/20181121_depthmap_1104_0235_no_r002_rug.tif,1.01789
rug/20181121_depthmap_1707_0060_no_r002_rug.tif,1.02844
rug/20181121_depthmap_1116_0232_no_r002_rug.tif,1.02361
rug/20181121_depthmap_1023_0259_no_r002_rug.tif,1.02689
rug/20181121_depthmap_0268_0484_no_r002_rug.tif,1.02932
rug/20181121_depthmap_1701_0062_no_r002_rug.tif,1.03167
rug/20181121_depthmap_1238_0195_no_r002_rug.tif,1.02483
rug/20181121_depthmap_1175_0214_no_r002_rug.tif,1.0209
rug/20181121_depthmap_1648_0077_no_r002_rug.tif,1.03769
rug/20181121_depthmap_0883_0300_no_r002_rug.tif,1.1353
rug/20181121_depthmap_1697_0063_no_r002_rug.tif,1.03463
rug/20181121_depthmap_0216_0500_no_r002_rug.tif,1.04023
rug/20181121_depthmap_0451_0429_no_r002_rug.tif,1.15223
rug/20181121_depthmap_1325_0171_no_r002_rug.tif,1.02296
rug/20181121_depthmap_0485_0420_no_r002_rug.tif,1.03514
rug/20181121_depthmap_1501_0119_no_r002_rug.tif,1.03451
rug/20181121_depthmap_0407_0443_no_r002_rug.tif,1.0259
rug/20181121_depthmap_0329_0466_no_r002_rug.tif,1.02586
rug/20181121_depthmap_1665_0072_no_r002_rug.tif,1.03188
rug/20181121_depthmap_1277_0185_no_r002_rug.tif,1.02576
rug/20181121_depthmap_1659_0074_no_r002_rug.tif,1.02685
rug/20181121_depthmap_1311_0174_no_r002_rug.tif,1.02467
rug/20181121_depthmap_0579_0391_no_r002_rug.tif,1.02885
rug/20181121_depthmap_1655_0075_no_r002_rug.tif,1.031
rug/20181121_depthmap_1266_0188_no_r002_rug.tif,1.02358
rug/20181121_depthmap_0890_0298_no_r002_rug.tif,1.02392
rug/20181121_depthmap_0404_0444_no_r002_rug.tif,1.02482
rug/20181121_depthmap_0843_0312_no_r002_rug.tif,1.17267
rug/20181121_depthmap_0271_0483_no_r002_rug.tif,1.03151
rug/20181121_depthmap_1568_0099_no_r002_rug.tif,1.05262
rug/20181121_depthmap_0016_0559_no_r002_rug.tif,1.2477
rug/20181121_depthmap_0784_0329_no_r002_rug.tif,1.04658
rug/20181121_depthmap_0735_0345_no_r002_rug.tif,1.03307
rug/20181121_depthmap_0374_0452_no_r002_rug.tif,1.04203
rug/20181121_depthmap_1651_0075_no_r002_rug.tif,1.02265
rug/20181121_depthmap_0036_0553_no_r002_rug.tif,1.2346
rug/20181121_depthmap_1663_0072_no_r002_rug.tif,1.02091
rug/20181121_depthmap_0357_0458_no_r002_rug.tif,1.02999
rug/20181121_depthmap_0548_0400_no_r002_rug.tif,1.03125
rug/20181121_depthmap_0366_0455_no_r002_rug.tif,1.02725
rug/20181121_depthmap_0511_0411_no_r002_rug.tif,1.0465
rug/20181121_depthmap_1176_0214_no_r002_rug.tif,1.02353
rug/20181121_depthmap_0824_0318_no_r002_rug.tif,1.10413
rug/20181121_depthmap_1266_0187_no_r002_rug.tif,1.01941
rug/20181121_depthmap_1287_0181_no_r002_rug.tif,1.0273
rug/20181121_depthmap_1136_0225_no_r002_rug.tif,1.01809
rug/20181121_depthmap_0572_0393_no_r002_rug.tif,1.0264
rug/20181121_depthmap_0681_0360_no_r002_rug.tif,1.02902
rug/20181121_depthmap_0879_0301_no_r002_rug.tif,1.03057
rug/20181121_depthmap_0356_0458_no_r002_rug.tif,1.02853
rug/20181121_depthmap_0743_0342_no_r002_rug.tif,1.02777
rug/20181121_depthmap_1073_0244_no_r002_rug.tif,1.01755
rug/20181121_depthmap_0163_0515_no_r002_rug.tif,1.09042
rug/20181121_depthmap_0272_0482_no_r002_rug.tif,1.05791
rug/20181121_depthmap_0950_0281_no_r002_rug.tif,1.02538
rug/20181121_depthmap_0354_0458_no_r002_rug.tif,1.01805
rug/20181121_depthmap_0209_0501_no_r002_rug.tif,1.02576
rug/20181121_depthmap_0320_0469_no_r002_rug.tif,1.03007
rug/20181121_depthmap_0927_0288_no_r002_rug.tif,1.18949
rug/20181121_depthmap_0393_0446_no_r002_rug.tif,1.0402
rug/20181121_depthmap_0526_0407_no_r002_rug.tif,1.03812
rug/20181121_depthmap_1484_0124_no_r002_rug.tif,1.02043
rug/20181121_depthmap_0158_0517_no_r002_rug.tif,1.17511
rug/20181121_depthmap_0992_0268_no_r002_rug.tif,1.0312
rug/20181121_depthmap_1709_0059_no_r002_rug.tif,1.02754
rug/20181121_depthmap_0060_0546_no_r002_rug.tif,1.24965
rug/20181121_depthmap_1520_0114_no_r002_rug.tif,1.04596
rug/20181121_depthmap_1267_0187_no_r002_rug.tif,1.01751
rug/20181121_depthmap_0674_0363_no_r002_rug.tif,1.03932
rug/20181121_depthmap_1548_0106_no_r002_rug.tif,1.03197
rug/20181121_depthmap_0215_0499_no_r002_rug.tif,1.02656
rug/20181121_depthmap_0637_0374_no_r002_rug.tif,1.06769
rug/20181121_depthmap_1845_0019_no_r002_rug.tif,1.0874
rug/20181121_depthmap_1711_0058_no_r002_rug.tif,1.02739
rug/20181121_depthmap_1776_0039_no_r002_rug.tif,1.02546
rug/20181121_depthmap_1181_0212_no_r002_rug.tif,1.01615
rug/20181121_depthmap_0184_0509_no_r002_rug.tif,1.03571
rug/20181121_depthmap_0936_0284_no_r002_rug.tif,1.07226
rug/20181121_depthmap_0009_0561_no_r002_rug.tif,1.17754
rug/20181121_depthmap_0194_0506_no_r002_rug.tif,1.03456
rug/20181121_depthmap_0010_0561_no_r002_rug.tif,1.17678
rug/20181121_depthmap_1699_0062_no_r002_rug.tif,1.1095
rug/20181121_depthmap_1530_0110_no_r002_rug.tif,1.06067
rug/20181121_depthmap_0809_0322_no_r002_rug.tif,1.02314
rug/20181121_depthmap_1312_0174_no_r002_rug.tif,1.01674
rug/20181121_depthmap_0381_0451_no_r002_rug.tif,1.02365
rug/20181121_depthmap_1462_0130_no_r002_rug.tif,1.02467
rug/20181121_depthmap_1178_0213_no_r002_rug.tif,1.01812
rug/20181121_depthmap_0735_0344_no_r002_rug.tif,1.02324
